league,season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
bundesliga,2024,2024-10-19,BAY,STU,4.0,0.0,1,3.0,0.0,1.35,5.77,7.7
bundesliga,2024,2024-10-18,DOR,STP,2.0,1.0,1,3.0,0.0,1.31,5.72,9.79
bundesliga,2024,2024-10-06,HEI,RBL,0.0,1.0,-1,0.0,3.0,4.64,4.23,1.69
bundesliga,2024,2024-10-06,EINF,BAY,3.0,3.0,0,1.0,1.0,5.51,4.85,1.52
bundesliga,2024,2024-10-06,STU,HOF,1.0,1.0,0,1.0,1.0,1.31,6.32,8.07
bundesliga,2024,2024-10-05,BOC,WOB,1.0,3.0,-1,0.0,3.0,3.03,3.75,2.24
bundesliga,2024,2024-10-05,LEVK,HOLK,2.0,2.0,0,1.0,1.0,1.09,12.54,25.37
bundesliga,2024,2024-10-05,UNI,DOR,2.0,1.0,1,3.0,0.0,3.37,3.53,2.16
bundesliga,2024,2024-10-05,WERB,FRE,0.0,1.0,-1,0.0,3.0,2.61,3.63,2.61
bundesliga,2024,2024-10-05,STP,MAI,0.0,3.0,-1,0.0,3.0,2.44,3.42,2.93
bundesliga,2024,2024-10-04,AUG,M'G,2.0,1.0,1,3.0,0.0,2.43,3.75,2.75
bundesliga,2024,2024-09-29,HOLK,EINF,2.0,4.0,-1,0.0,3.0,4.41,4.24,1.72
bundesliga,2024,2024-09-29,HOF,WERB,3.0,4.0,-1,0.0,3.0,2.36,3.8,2.8
bundesliga,2024,2024-09-28,FRE,STP,0.0,3.0,-1,0.0,3.0,1.63,4.08,5.44
bundesliga,2024,2024-09-28,MAI,HEI,0.0,2.0,-1,0.0,3.0,1.85,3.8,4.2
bundesliga,2024,2024-09-28,M'G,UNI,1.0,0.0,1,3.0,0.0,2.12,3.54,3.47
bundesliga,2024,2024-09-28,RBL,AUG,4.0,0.0,1,3.0,0.0,1.42,5.22,6.88
bundesliga,2024,2024-09-28,WOB,STU,2.0,2.0,0,1.0,1.0,3.22,3.89,2.1
bundesliga,2024,2024-09-28,BAY,LEVK,1.0,1.0,0,1.0,1.0,1.73,4.41,4.22
bundesliga,2024,2024-09-27,DOR,BOC,4.0,2.0,1,3.0,0.0,1.24,6.99,10.74
bundesliga,2024,2024-09-22,LEVK,WOB,4.0,3.0,1,3.0,0.0,1.3,5.83,9.28
bundesliga,2024,2024-09-22,STU,DOR,5.0,1.0,1,3.0,0.0,2.31,3.82,2.86
bundesliga,2024,2024-09-22,STP,RBL,0.0,0.0,0,1.0,1.0,5.11,4.15,1.64
bundesliga,2024,2024-09-21,BOC,HOLK,2.0,2.0,0,1.0,1.0,1.98,3.73,3.68
bundesliga,2024,2024-09-21,HEI,FRE,0.0,3.0,-1,0.0,3.0,2.72,3.46,2.59
bundesliga,2024,2024-09-21,UNI,HOF,2.0,1.0,1,3.0,0.0,2.03,3.68,3.58
bundesliga,2024,2024-09-21,WERB,BAY,0.0,5.0,-1,0.0,3.0,7.74,5.57,1.36
bundesliga,2024,2024-09-21,EINF,M'G,2.0,0.0,1,3.0,0.0,1.78,4.13,4.18
bundesliga,2024,2024-09-20,AUG,MAI,2.0,3.0,-1,0.0,3.0,2.42,3.54,2.9
bundesliga,2024,2024-09-15,AUG,STP,3.0,1.0,1,3.0,0.0,2.09,3.62,3.47
bundesliga,2024,2024-09-15,MAI,WERB,1.0,2.0,-1,0.0,3.0,2.04,3.66,3.57
bundesliga,2024,2024-09-14,FRE,BOC,2.0,1.0,1,3.0,0.0,1.71,4.06,4.72
bundesliga,2024,2024-09-14,HOF,LEVK,1.0,4.0,-1,0.0,3.0,5.78,4.94,1.5
bundesliga,2024,2024-09-14,M'G,STU,1.0,3.0,-1,0.0,3.0,2.81,3.94,2.31
bundesliga,2024,2024-09-14,RBL,UNI,0.0,0.0,0,1.0,1.0,1.48,4.68,6.68
bundesliga,2024,2024-09-14,WOB,EINF,1.0,2.0,-1,0.0,3.0,2.69,3.53,2.58
bundesliga,2024,2024-09-14,HOLK,BAY,1.0,6.0,-1,0.0,3.0,11.32,7.34,1.23
bundesliga,2024,2024-09-13,DOR,HEI,4.0,2.0,1,3.0,0.0,1.39,5.26,7.6
bundesliga,2024,2024-09-01,HEI,AUG,4.0,0.0,1,3.0,0.0,2.4,3.49,2.94
bundesliga,2024,2024-09-01,BAY,FRE,2.0,0.0,1,3.0,0.0,1.21,7.74,11.63
bundesliga,2024,2024-08-31,BOC,M'G,0.0,2.0,-1,0.0,3.0,2.62,3.69,2.56
bundesliga,2024,2024-08-31,EINF,HOF,3.0,1.0,1,3.0,0.0,1.81,4.1,4.01
bundesliga,2024,2024-08-31,HOLK,WOB,0.0,2.0,-1,0.0,3.0,3.2,3.69,2.18
bundesliga,2024,2024-08-31,STU,MAI,3.0,3.0,0,1.0,1.0,1.65,4.24,5.02
bundesliga,2024,2024-08-31,WERB,DOR,0.0,0.0,0,1.0,1.0,3.94,4.12,1.82
bundesliga,2024,2024-08-31,LEVK,RBL,2.0,3.0,-1,0.0,3.0,1.8,4.14,4.05
bundesliga,2024,2024-08-30,UNI,STP,1.0,0.0,1,3.0,0.0,1.94,3.5,4.15
bundesliga,2024,2024-08-25,WOB,BAY,2.0,3.0,-1,0.0,3.0,6.32,4.93,1.46
bundesliga,2024,2024-08-25,STP,HEI,0.0,2.0,-1,0.0,3.0,2.12,3.5,3.46
bundesliga,2024,2024-08-24,AUG,WERB,2.0,2.0,0,1.0,1.0,2.28,3.56,3.07
bundesliga,2024,2024-08-24,FRE,STU,3.0,1.0,1,3.0,0.0,3.5,3.7,2.06
bundesliga,2024,2024-08-24,HOF,HOLK,3.0,2.0,1,3.0,0.0,1.65,4.33,4.85
bundesliga,2024,2024-08-24,MAI,UNI,1.0,1.0,0,1.0,1.0,2.05,3.3,4.01
bundesliga,2024,2024-08-24,RBL,BOC,1.0,0.0,1,3.0,0.0,1.25,6.58,10.53
bundesliga,2024,2024-08-24,DOR,EINF,2.0,0.0,1,3.0,0.0,1.71,4.31,4.39
bundesliga,2024,2024-08-23,M'G,LEVK,2.0,3.0,-1,0.0,3.0,5.16,4.53,1.58
bundesliga,2023,2024-05-18,DOR,DAR,4.0,0.0,1,3.0,0.0,1.16,8.99,14.24
bundesliga,2023,2024-05-18,EINF,RBL,2.0,2.0,0,1.0,1.0,2.76,3.79,2.4
bundesliga,2023,2024-05-18,HEI,KOL,4.0,1.0,1,3.0,0.0,2.35,3.97,2.74
bundesliga,2023,2024-05-18,HOF,BAY,4.0,2.0,1,3.0,0.0,3.0,4.43,2.06
bundesliga,2023,2024-05-18,LEVK,AUG,2.0,1.0,1,3.0,0.0,1.29,6.59,8.71
bundesliga,2023,2024-05-18,STU,M'G,4.0,0.0,1,3.0,0.0,1.28,6.63,8.97
bundesliga,2023,2024-05-18,UNI,FRE,2.0,1.0,1,3.0,0.0,2.13,3.47,3.51
bundesliga,2023,2024-05-18,WERB,BOC,4.0,1.0,1,3.0,0.0,2.38,3.67,2.86
bundesliga,2023,2024-05-18,WOB,MAI,1.0,3.0,-1,0.0,3.0,3.23,3.58,2.21
bundesliga,2023,2024-05-12,DAR,HOF,0.0,6.0,-1,0.0,3.0,4.66,4.62,1.64
bundesliga,2023,2024-05-12,BAY,WOB,2.0,0.0,1,3.0,0.0,1.35,5.89,7.55
bundesliga,2023,2024-05-12,BOC,LEVK,0.0,5.0,-1,0.0,3.0,4.34,4.32,1.72
bundesliga,2023,2024-05-11,KOL,UNI,3.0,2.0,1,3.0,0.0,2.8,3.38,2.57
bundesliga,2023,2024-05-11,FRE,HEI,1.0,1.0,0,1.0,1.0,1.73,4.06,4.59
bundesliga,2023,2024-05-11,M'G,EINF,1.0,1.0,0,1.0,1.0,2.51,3.71,2.66
bundesliga,2023,2024-05-11,RBL,WERB,1.0,1.0,0,1.0,1.0,1.29,6.54,8.64
bundesliga,2023,2024-05-11,MAI,DOR,3.0,0.0,1,3.0,0.0,2.21,3.9,2.98
bundesliga,2023,2024-05-10,AUG,STU,0.0,1.0,-1,0.0,3.0,3.88,4.34,1.81
bundesliga,2023,2024-05-05,UNI,BOC,3.0,4.0,-1,0.0,3.0,1.97,3.47,4.02
bundesliga,2023,2024-05-05,EINF,LEVK,1.0,5.0,-1,0.0,3.0,3.16,3.59,2.23
bundesliga,2023,2024-05-05,HEI,MAI,1.0,1.0,0,1.0,1.0,2.99,3.58,2.33
bundesliga,2023,2024-05-04,DOR,AUG,5.0,1.0,1,3.0,0.0,1.85,4.32,3.69
bundesliga,2023,2024-05-04,STU,BAY,3.0,1.0,1,3.0,0.0,2.13,4.04,3.07
bundesliga,2023,2024-05-04,WERB,M'G,2.0,2.0,0,1.0,1.0,2.3,3.75,2.91
bundesliga,2023,2024-05-04,WOB,DAR,3.0,0.0,1,3.0,0.0,1.39,5.15,7.64
bundesliga,2023,2024-05-04,KOL,FRE,0.0,0.0,0,1.0,1.0,2.36,3.64,2.9
bundesliga,2023,2024-05-03,HOF,RBL,1.0,1.0,0,1.0,1.0,5.4,5.19,1.51
bundesliga,2023,2024-04-28,M'G,UNI,0.0,0.0,0,1.0,1.0,2.33,3.46,3.07
bundesliga,2023,2024-04-28,MAI,KOL,1.0,1.0,0,1.0,1.0,1.54,4.34,6.02
bundesliga,2023,2024-04-28,DAR,HEI,0.0,1.0,-1,0.0,3.0,3.33,3.71,2.11
bundesliga,2023,2024-04-27,AUG,WERB,0.0,3.0,-1,0.0,3.0,1.81,4.09,4.05
bundesliga,2023,2024-04-27,BAY,EINF,2.0,1.0,1,3.0,0.0,1.41,5.4,6.67
bundesliga,2023,2024-04-27,FRE,WOB,1.0,2.0,-1,0.0,3.0,2.33,3.56,3.0
bundesliga,2023,2024-04-27,RBL,DOR,4.0,1.0,1,3.0,0.0,1.68,4.41,4.51
bundesliga,2023,2024-04-27,LEVK,STU,2.0,2.0,0,1.0,1.0,1.75,4.22,4.27
bundesliga,2023,2024-04-26,BOC,HOF,3.0,2.0,1,3.0,0.0,2.21,3.92,2.99
bundesliga,2023,2024-04-21,WERB,STU,2.0,1.0,1,3.0,0.0,4.99,4.54,1.6
bundesliga,2023,2024-04-21,DOR,LEVK,1.0,1.0,0,1.0,1.0,2.55,3.84,2.55
bundesliga,2023,2024-04-21,FRE,MAI,1.0,1.0,0,1.0,1.0,2.58,3.56,2.67
bundesliga,2023,2024-04-20,KOL,DAR,0.0,2.0,-1,0.0,3.0,1.5,4.57,6.35
bundesliga,2023,2024-04-20,HEI,RBL,1.0,2.0,-1,0.0,3.0,6.24,5.1,1.46
bundesliga,2023,2024-04-20,HOF,M'G,4.0,3.0,1,3.0,0.0,2.12,4.02,3.09
bundesliga,2023,2024-04-20,WOB,BOC,1.0,0.0,1,3.0,0.0,1.79,3.98,4.32
bundesliga,2023,2024-04-20,UNI,BAY,1.0,5.0,-1,0.0,3.0,4.94,4.51,1.62
bundesliga,2023,2024-04-19,EINF,AUG,3.0,1.0,1,3.0,0.0,2.05,3.77,3.48
bundesliga,2023,2024-04-14,DAR,FRE,0.0,1.0,-1,0.0,3.0,3.96,3.92,1.86
bundesliga,2023,2024-04-14,LEVK,WERB,5.0,0.0,1,3.0,0.0,1.2,7.2,13.63
bundesliga,2023,2024-04-13,BAY,KOL,2.0,0.0,1,3.0,0.0,1.2,7.74,12.41
bundesliga,2023,2024-04-13,BOC,HEI,1.0,1.0,0,1.0,1.0,2.1,3.72,3.38
bundesliga,2023,2024-04-13,MAI,HOF,4.0,1.0,1,3.0,0.0,1.99,3.93,3.52
bundesliga,2023,2024-04-13,M'G,DOR,1.0,2.0,-1,0.0,3.0,3.26,4.1,2.03
bundesliga,2023,2024-04-13,RBL,WOB,3.0,0.0,1,3.0,0.0,1.36,5.47,7.77
bundesliga,2023,2024-04-13,STU,EINF,3.0,0.0,1,3.0,0.0,1.52,4.65,5.86
bundesliga,2023,2024-04-12,AUG,UNI,2.0,0.0,1,3.0,0.0,2.13,3.48,3.51
bundesliga,2023,2024-04-07,HOF,AUG,3.0,1.0,1,3.0,0.0,2.25,3.93,2.91
bundesliga,2023,2024-04-07,WOB,M'G,1.0,3.0,-1,0.0,3.0,1.9,3.88,3.86
bundesliga,2023,2024-04-06,KOL,BOC,2.0,1.0,1,3.0,0.0,2.3,3.59,3.05
bundesliga,2023,2024-04-06,FRE,RBL,1.0,4.0,-1,0.0,3.0,4.63,4.27,1.69
bundesliga,2023,2024-04-06,HEI,BAY,3.0,2.0,1,3.0,0.0,7.21,5.88,1.36
bundesliga,2023,2024-04-06,MAI,DAR,4.0,0.0,1,3.0,0.0,1.42,4.87,7.63
bundesliga,2023,2024-04-06,UNI,LEVK,0.0,1.0,-1,0.0,3.0,6.02,4.28,1.56
bundesliga,2023,2024-04-06,DOR,STU,0.0,1.0,-1,0.0,3.0,2.27,3.99,2.85
bundesliga,2023,2024-04-05,EINF,WERB,1.0,1.0,0,1.0,1.0,1.79,3.9,4.44
bundesliga,2023,2024-03-31,AUG,KOL,1.0,1.0,0,1.0,1.0,1.79,3.87,4.42
bundesliga,2023,2024-03-31,STU,HEI,3.0,3.0,0,1.0,1.0,1.27,6.35,10.32
bundesliga,2023,2024-03-31,BOC,DAR,2.0,2.0,0,1.0,1.0,1.65,4.18,5.06
bundesliga,2023,2024-03-30,EINF,UNI,0.0,0.0,0,1.0,1.0,2.04,3.44,3.81
bundesliga,2023,2024-03-30,LEVK,HOF,2.0,1.0,1,3.0,0.0,1.22,7.36,11.77
bundesliga,2023,2024-03-30,M'G,FRE,0.0,3.0,-1,0.0,3.0,2.23,3.68,3.11
bundesliga,2023,2024-03-30,RBL,MAI,0.0,0.0,0,1.0,1.0,1.38,5.3,7.65
bundesliga,2023,2024-03-30,WERB,WOB,0.0,2.0,-1,0.0,3.0,2.84,3.56,2.43
bundesliga,2023,2024-03-30,BAY,DOR,0.0,2.0,-1,0.0,3.0,1.4,5.71,6.47
bundesliga,2023,2024-03-17,FRE,LEVK,2.0,3.0,-1,0.0,3.0,5.69,4.35,1.56
bundesliga,2023,2024-03-17,DOR,EINF,3.0,1.0,1,3.0,0.0,1.62,4.43,4.92
bundesliga,2023,2024-03-16,DAR,BAY,2.0,5.0,-1,0.0,3.0,16.6,9.19,1.14
bundesliga,2023,2024-03-16,HEI,M'G,1.0,1.0,0,1.0,1.0,2.45,3.64,2.78
bundesliga,2023,2024-03-16,MAI,BOC,2.0,0.0,1,3.0,0.0,1.78,3.88,4.47
bundesliga,2023,2024-03-16,UNI,WERB,2.0,1.0,1,3.0,0.0,2.03,3.56,3.7
bundesliga,2023,2024-03-16,WOB,AUG,1.0,3.0,-1,0.0,3.0,2.09,3.64,3.44
bundesliga,2023,2024-03-16,HOF,STU,0.0,3.0,-1,0.0,3.0,3.75,4.15,1.87
bundesliga,2023,2024-03-15,KOL,RBL,1.0,5.0,-1,0.0,3.0,6.54,4.72,1.48
bundesliga,2023,2024-03-10,BOC,FRE,1.0,2.0,-1,0.0,3.0,2.27,3.61,3.06
bundesliga,2023,2024-03-10,EINF,HOF,3.0,1.0,1,3.0,0.0,2.06,3.87,3.35
bundesliga,2023,2024-03-10,LEVK,WOB,2.0,0.0,1,3.0,0.0,1.32,5.66,8.97
bundesliga,2023,2024-03-09,AUG,HEI,1.0,0.0,1,3.0,0.0,1.89,3.92,3.87
bundesliga,2023,2024-03-09,BAY,MAI,8.0,1.0,1,3.0,0.0,1.23,6.88,11.56
bundesliga,2023,2024-03-09,M'G,KOL,3.0,3.0,0,1.0,1.0,1.85,3.82,4.18
bundesliga,2023,2024-03-09,RBL,DAR,2.0,0.0,1,3.0,0.0,1.15,8.73,17.28
bundesliga,2023,2024-03-09,WERB,DOR,1.0,2.0,-1,0.0,3.0,3.77,4.08,1.88
bundesliga,2023,2024-03-08,STU,UNI,2.0,0.0,1,3.0,0.0,1.48,4.53,6.92
bundesliga,2023,2024-03-03,KOL,LEVK,0.0,2.0,-1,0.0,3.0,8.43,5.02,1.38
bundesliga,2023,2024-03-03,HOF,WERB,2.0,1.0,1,3.0,0.0,1.95,3.92,3.62
bundesliga,2023,2024-03-02,BOC,RBL,1.0,4.0,-1,0.0,3.0,4.76,4.4,1.65
bundesliga,2023,2024-03-02,DAR,AUG,0.0,6.0,-1,0.0,3.0,2.85,3.44,2.48
bundesliga,2023,2024-03-02,HEI,EINF,1.0,2.0,-1,0.0,3.0,2.8,3.39,2.56
bundesliga,2023,2024-03-02,MAI,M'G,1.0,1.0,0,1.0,1.0,1.97,3.76,3.71
bundesliga,2023,2024-03-02,UNI,DOR,0.0,2.0,-1,0.0,3.0,3.44,3.6,2.11
bundesliga,2023,2024-03-02,WOB,STU,2.0,3.0,-1,0.0,3.0,3.26,3.58,2.19
bundesliga,2023,2024-03-01,FRE,BAY,2.0,2.0,0,1.0,1.0,5.97,4.78,1.5
bundesliga,2023,2024-02-25,EINF,WOB,2.0,2.0,0,1.0,1.0,2.25,3.47,3.22
bundesliga,2023,2024-02-25,DOR,HOF,2.0,3.0,-1,0.0,3.0,1.51,5.0,5.42
bundesliga,2023,2024-02-25,AUG,FRE,2.0,1.0,1,3.0,0.0,2.28,3.6,3.05
bundesliga,2023,2024-02-24,M'G,BOC,5.0,2.0,1,3.0,0.0,2.01,3.83,3.52
bundesliga,2023,2024-02-24,STU,KOL,1.0,1.0,0,1.0,1.0,1.32,5.63,9.5
bundesliga,2023,2024-02-24,UNI,HEI,2.0,2.0,0,1.0,1.0,2.01,3.52,3.82
bundesliga,2023,2024-02-24,WERB,DAR,1.0,1.0,0,1.0,1.0,1.68,4.04,5.03
bundesliga,2023,2024-02-24,BAY,RBL,2.0,1.0,1,3.0,0.0,1.69,4.41,4.46
bundesliga,2023,2024-02-23,LEVK,MAI,2.0,1.0,1,3.0,0.0,1.26,6.22,11.85
bundesliga,2023,2024-02-18,FRE,EINF,3.0,3.0,0,1.0,1.0,2.32,3.4,3.13
bundesliga,2023,2024-02-18,BOC,BAY,3.0,2.0,1,3.0,0.0,8.25,5.75,1.33
bundesliga,2023,2024-02-17,DAR,STU,1.0,2.0,-1,0.0,3.0,6.89,4.77,1.45
bundesliga,2023,2024-02-17,HEI,LEVK,1.0,2.0,-1,0.0,3.0,8.33,5.58,1.35
bundesliga,2023,2024-02-17,HOF,UNI,0.0,1.0,-1,0.0,3.0,2.04,3.7,3.54
bundesliga,2023,2024-02-17,MAI,AUG,1.0,0.0,1,3.0,0.0,2.02,3.61,3.68
bundesliga,2023,2024-02-17,WOB,DOR,1.0,1.0,0,1.0,1.0,3.22,3.82,2.13
bundesliga,2023,2024-02-17,RBL,M'G,2.0,0.0,1,3.0,0.0,1.38,5.55,7.2
bundesliga,2023,2024-02-16,KOL,WERB,0.0,1.0,-1,0.0,3.0,2.5,3.4,2.88
bundesliga,2023,2024-02-11,STU,MAI,3.0,1.0,1,3.0,0.0,1.44,4.7,7.27
bundesliga,2023,2024-02-11,HOF,KOL,1.0,1.0,0,1.0,1.0,1.83,3.96,4.08
bundesliga,2023,2024-02-10,AUG,RBL,2.0,2.0,0,1.0,1.0,4.21,4.23,1.76
bundesliga,2023,2024-02-10,EINF,BOC,1.0,1.0,0,1.0,1.0,1.76,3.85,4.67
bundesliga,2023,2024-02-10,M'G,DAR,0.0,0.0,0,1.0,1.0,1.6,4.32,5.37
bundesliga,2023,2024-02-10,UNI,WOB,1.0,0.0,1,3.0,0.0,2.3,3.37,3.21
bundesliga,2023,2024-02-10,WERB,HEI,1.0,2.0,-1,0.0,3.0,1.85,3.81,4.17
bundesliga,2023,2024-02-10,LEVK,BAY,3.0,0.0,1,3.0,0.0,2.63,3.84,2.48
bundesliga,2023,2024-02-09,DOR,FRE,3.0,0.0,1,3.0,0.0,1.46,4.95,6.37
bundesliga,2023,2024-02-07,MAI,UNI,1.0,1.0,0,1.0,1.0,2.18,3.31,3.56
bundesliga,2023,2024-02-04,WOB,HOF,2.0,2.0,0,1.0,1.0,2.12,3.8,3.24
bundesliga,2023,2024-02-04,RBL,UNI,2.0,0.0,1,3.0,0.0,1.4,5.0,7.76
bundesliga,2023,2024-02-03,BAY,M'G,3.0,1.0,1,3.0,0.0,1.15,8.9,16.45
bundesliga,2023,2024-02-03,BOC,AUG,1.0,1.0,0,1.0,1.0,2.18,3.62,3.25
bundesliga,2023,2024-02-03,DAR,LEVK,0.0,2.0,-1,0.0,3.0,9.56,6.21,1.29
bundesliga,2023,2024-02-03,FRE,STU,1.0,3.0,-1,0.0,3.0,3.12,3.71,2.21
bundesliga,2023,2024-02-03,MAI,WERB,0.0,1.0,-1,0.0,3.0,2.1,3.53,3.53
bundesliga,2023,2024-02-03,KOL,EINF,2.0,0.0,1,3.0,0.0,3.23,3.46,2.26
bundesliga,2023,2024-02-02,HEI,DOR,0.0,0.0,0,1.0,1.0,3.94,4.32,1.81
bundesliga,2023,2024-01-28,UNI,DAR,1.0,0.0,1,3.0,0.0,1.63,4.01,5.58
bundesliga,2023,2024-01-28,DOR,BOC,3.0,1.0,1,3.0,0.0,1.37,5.56,7.43
bundesliga,2023,2024-01-27,AUG,BAY,2.0,3.0,-1,0.0,3.0,9.05,6.01,1.31
bundesliga,2023,2024-01-27,HOF,HEI,1.0,1.0,0,1.0,1.0,1.7,4.28,4.55
bundesliga,2023,2024-01-27,STU,RBL,5.0,2.0,1,3.0,0.0,2.71,3.77,2.45
bundesliga,2023,2024-01-27,WERB,FRE,3.0,1.0,1,3.0,0.0,2.45,3.55,2.83
bundesliga,2023,2024-01-27,WOB,KOL,1.0,1.0,0,1.0,1.0,1.84,3.79,4.28
bundesliga,2023,2024-01-27,LEVK,M'G,0.0,0.0,0,1.0,1.0,1.28,6.31,9.71
bundesliga,2023,2024-01-26,EINF,MAI,1.0,0.0,1,3.0,0.0,2.14,3.46,3.52
bundesliga,2023,2024-01-24,BAY,UNI,1.0,0.0,1,3.0,0.0,1.16,8.09,17.3
bundesliga,2023,2024-01-21,BAY,WERB,0.0,1.0,-1,0.0,3.0,1.09,11.9,24.26
bundesliga,2023,2024-01-21,M'G,AUG,1.0,2.0,-1,0.0,3.0,1.92,3.97,3.67
bundesliga,2023,2024-01-20,BOC,STU,1.0,0.0,1,3.0,0.0,3.65,3.87,1.97
bundesliga,2023,2024-01-20,DAR,EINF,2.0,2.0,0,1.0,1.0,3.82,3.7,1.96
bundesliga,2023,2024-01-20,KOL,DOR,0.0,4.0,-1,0.0,3.0,4.32,4.22,1.75
bundesliga,2023,2024-01-20,FRE,HOF,3.0,2.0,1,3.0,0.0,2.05,3.84,3.42
bundesliga,2023,2024-01-20,HEI,WOB,1.0,1.0,0,1.0,1.0,2.71,3.55,2.56
bundesliga,2023,2024-01-20,RBL,LEVK,2.0,3.0,-1,0.0,3.0,2.44,3.75,2.74
bundesliga,2023,2024-01-14,BOC,WERB,1.0,1.0,0,1.0,1.0,2.19,3.72,3.15
bundesliga,2023,2024-01-14,M'G,STU,3.0,1.0,1,3.0,0.0,3.6,4.05,1.93
bundesliga,2023,2024-01-13,AUG,LEVK,0.0,1.0,-1,0.0,3.0,5.67,4.63,1.54
bundesliga,2023,2024-01-13,KOL,HEI,1.0,1.0,0,1.0,1.0,2.08,3.71,3.45
bundesliga,2023,2024-01-13,FRE,UNI,0.0,0.0,0,1.0,1.0,2.09,3.58,3.52
bundesliga,2023,2024-01-13,MAI,WOB,1.0,1.0,0,1.0,1.0,2.22,3.49,3.3
bundesliga,2023,2024-01-13,RBL,EINF,0.0,1.0,-1,0.0,3.0,1.44,4.98,6.88
bundesliga,2023,2024-01-13,DAR,DOR,0.0,3.0,-1,0.0,3.0,5.44,4.74,1.54
bundesliga,2023,2024-01-12,BAY,HOF,3.0,0.0,1,3.0,0.0,1.15,9.39,15.67
bundesliga,2023,2023-12-20,UNI,KOL,2.0,0.0,1,3.0,0.0,1.95,3.58,4.02
bundesliga,2023,2023-12-20,EINF,M'G,2.0,1.0,1,3.0,0.0,1.87,3.97,3.91
bundesliga,2023,2023-12-20,HEI,FRE,3.0,2.0,1,3.0,0.0,2.85,3.59,2.43
bundesliga,2023,2023-12-20,LEVK,BOC,4.0,0.0,1,3.0,0.0,1.19,7.95,13.9
bundesliga,2023,2023-12-20,STU,AUG,3.0,0.0,1,3.0,0.0,1.37,5.34,7.83
bundesliga,2023,2023-12-20,WOB,BAY,1.0,2.0,-1,0.0,3.0,7.57,5.63,1.36
bundesliga,2023,2023-12-19,WERB,RBL,1.0,1.0,0,1.0,1.0,5.06,4.62,1.6
bundesliga,2023,2023-12-19,DOR,MAI,1.0,1.0,0,1.0,1.0,1.54,4.84,5.46
bundesliga,2023,2023-12-19,HOF,DAR,3.0,3.0,0,1.0,1.0,1.45,4.97,6.55
bundesliga,2023,2023-12-17,FRE,KOL,2.0,0.0,1,3.0,0.0,1.83,3.77,4.36
bundesliga,2023,2023-12-17,LEVK,EINF,3.0,0.0,1,3.0,0.0,1.35,5.48,8.06
bundesliga,2023,2023-12-17,BAY,STU,3.0,0.0,1,3.0,0.0,1.46,5.29,6.01
bundesliga,2023,2023-12-16,AUG,DOR,1.0,1.0,0,1.0,1.0,3.5,4.2,1.93
bundesliga,2023,2023-12-16,BOC,UNI,3.0,0.0,1,3.0,0.0,2.68,3.46,2.64
bundesliga,2023,2023-12-16,DAR,WOB,0.0,1.0,-1,0.0,3.0,3.21,3.62,2.21
bundesliga,2023,2023-12-16,MAI,HEI,0.0,1.0,-1,0.0,3.0,1.68,4.22,4.77
bundesliga,2023,2023-12-16,RBL,HOF,3.0,1.0,1,3.0,0.0,1.45,5.21,6.14
bundesliga,2023,2023-12-15,M'G,WERB,2.0,2.0,0,1.0,1.0,2.0,3.96,3.48
bundesliga,2023,2023-12-10,STU,LEVK,1.0,1.0,0,1.0,1.0,2.88,3.78,2.32
bundesliga,2023,2023-12-10,KOL,MAI,0.0,0.0,0,1.0,1.0,2.39,3.49,2.97
bundesliga,2023,2023-12-09,EINF,BAY,5.0,1.0,1,3.0,0.0,8.81,5.82,1.32
bundesliga,2023,2023-12-09,HEI,DAR,3.0,2.0,1,3.0,0.0,2.08,3.66,3.48
bundesliga,2023,2023-12-09,UNI,M'G,3.0,1.0,1,3.0,0.0,2.15,3.66,3.29
bundesliga,2023,2023-12-09,WERB,AUG,2.0,0.0,1,3.0,0.0,2.42,3.71,2.77
bundesliga,2023,2023-12-09,WOB,FRE,0.0,1.0,-1,0.0,3.0,2.27,3.68,3.03
bundesliga,2023,2023-12-09,DOR,RBL,2.0,3.0,-1,0.0,3.0,2.55,3.89,2.54
bundesliga,2023,2023-12-08,HOF,BOC,3.0,1.0,1,3.0,0.0,1.72,4.25,4.44
bundesliga,2023,2023-12-03,MAI,FRE,0.0,1.0,-1,0.0,3.0,2.29,3.53,3.12
bundesliga,2023,2023-12-03,LEVK,DOR,1.0,1.0,0,1.0,1.0,1.67,4.5,4.57
bundesliga,2023,2023-12-03,AUG,EINF,2.0,1.0,1,3.0,0.0,2.68,3.58,2.59
bundesliga,2023,2023-12-02,BOC,WOB,3.0,1.0,1,3.0,0.0,2.66,3.65,2.58
bundesliga,2023,2023-12-02,M'G,HOF,2.0,1.0,1,3.0,0.0,2.25,4.07,2.85
bundesliga,2023,2023-12-02,RBL,HEI,2.0,1.0,1,3.0,0.0,1.24,7.01,10.83
bundesliga,2023,2023-12-02,STU,WERB,2.0,0.0,1,3.0,0.0,1.41,5.18,7.35
bundesliga,2023,2023-12-01,DAR,KOL,0.0,1.0,-1,0.0,3.0,2.68,3.51,2.63
bundesliga,2023,2023-11-26,HEI,BOC,0.0,0.0,0,1.0,1.0,2.22,3.76,3.07
bundesliga,2023,2023-11-26,HOF,MAI,1.0,1.0,0,1.0,1.0,1.85,4.04,3.94
