league,season,team,first_half_pts,second_half_pts
Serie A,2013,SAS,15.789473684210526,15.789473684210526
Serie A,2013,TOR,68.42105263157895,68.42105263157895
Serie A,2013,UDI,31.57894736842105,31.57894736842105
Serie A,2013,VER,52.63157894736842,52.63157894736842
Serie A,2014,ATA,15.789473684210526,15.789473684210526
Serie A,2014,CAG,10.526315789473683,10.526315789473683
Serie A,2014,CES,0.0,0.0
Serie A,2014,CHI,31.57894736842105,31.57894736842105
Serie A,2014,EMP,26.31578947368421,26.31578947368421
Serie A,2014,FIO,84.21052631578947,84.21052631578947
Serie A,2014,GEN,73.6842105263158,73.6842105263158
Serie A,2014,INT,63.1578947368421,63.1578947368421
Serie A,2014,JUV,100.0,100.0
Serie A,2014,LAZ,89.47368421052632,89.47368421052632
Serie A,2014,MIL,52.63157894736842,52.63157894736842
Serie A,2014,NAP,78.94736842105262,78.94736842105262
Serie A,2014,PAL,47.368421052631575,47.368421052631575
Serie A,2014,PAR,5.263157894736842,5.263157894736842
Serie A,2014,ROM,94.73684210526316,94.73684210526316
Serie A,2014,SAM,68.42105263157895,68.42105263157895
Serie A,2014,SAS,42.10526315789473,42.10526315789473
Serie A,2014,TOR,57.89473684210527,57.89473684210527
Serie A,2014,UDI,21.052631578947366,21.052631578947366
Serie A,2014,VER,36.8421052631579,36.8421052631579
Serie A,2015,ATA,36.8421052631579,36.8421052631579
Serie A,2015,BOLG,31.57894736842105,31.57894736842105
Serie A,2015,CARP,10.526315789473683,10.526315789473683
Serie A,2015,CHI,57.89473684210527,57.89473684210527
Serie A,2015,EMP,47.368421052631575,47.368421052631575
Serie A,2015,FIO,78.94736842105262,78.94736842105262
Serie A,2015,FRO,5.263157894736842,5.263157894736842
Serie A,2015,GEN,52.63157894736842,52.63157894736842
Serie A,2015,INT,84.21052631578947,84.21052631578947
Serie A,2015,JUV,100.0,100.0
Serie A,2015,LAZ,63.1578947368421,63.1578947368421
Serie A,2015,MIL,68.42105263157895,68.42105263157895
Serie A,2015,NAP,94.73684210526316,94.73684210526316
Serie A,2015,PAL,15.789473684210526,15.789473684210526
Serie A,2015,ROM,89.47368421052632,89.47368421052632
Serie A,2015,SAM,26.31578947368421,26.31578947368421
Serie A,2015,SAS,68.42105263157895,78.94736842105262
Serie A,2015,TOR,47.368421052631575,36.8421052631579
Serie A,2015,UDI,21.052631578947366,21.052631578947366
Serie A,2015,VER,0.0,0.0
Serie A,2016,ATA,84.21052631578947,84.21052631578947
Serie A,2016,BOLG,31.57894736842105,21.052631578947366
Serie A,2016,CAG,47.368421052631575,47.368421052631575
Serie A,2016,CHI,31.57894736842105,31.57894736842105
Serie A,2016,CRO,15.789473684210526,15.789473684210526
Serie A,2016,EMP,10.526315789473683,10.526315789473683
Serie A,2016,FIO,57.89473684210527,68.42105263157895
Serie A,2016,GEN,21.052631578947366,21.052631578947366
Serie A,2016,INT,68.42105263157895,68.42105263157895
Serie A,2016,JUV,100.0,100.0
Serie A,2016,LAZ,78.94736842105262,78.94736842105262
Serie A,2016,MIL,73.6842105263158,73.6842105263158
Serie A,2016,NAP,89.47368421052632,89.47368421052632
Serie A,2016,PAL,5.263157894736842,5.263157894736842
Serie A,2016,PES,0.0,0.0
Serie A,2016,ROM,94.73684210526316,94.73684210526316
Serie A,2016,SAM,52.63157894736842,52.63157894736842
Serie A,2016,SAS,42.10526315789473,42.10526315789473
Serie A,2016,TOR,57.89473684210527,57.89473684210527
Serie A,2016,UDI,36.8421052631579,36.8421052631579
Serie A,2017,ATA,68.42105263157895,68.42105263157895
Serie A,2017,BEN,0.0,0.0
Serie A,2017,BOLG,26.31578947368421,26.31578947368421
Serie A,2017,CAG,21.052631578947366,21.052631578947366
Serie A,2017,CHI,31.57894736842105,31.57894736842105
Serie A,2017,CRO,10.526315789473683,10.526315789473683
Serie A,2017,FIO,63.1578947368421,63.1578947368421
Serie A,2017,GEN,42.10526315789473,42.10526315789473
Serie A,2017,INT,78.94736842105262,78.94736842105262
Serie A,2017,JUV,100.0,100.0
Serie A,2017,LAZ,84.21052631578947,84.21052631578947
Serie A,2017,MIL,73.6842105263158,73.6842105263158
Serie A,2017,NAP,94.73684210526316,94.73684210526316
Serie A,2017,ROM,89.47368421052632,89.47368421052632
Serie A,2017,SAM,57.89473684210527,47.368421052631575
Serie A,2017,SAS,47.368421052631575,47.368421052631575
Serie A,2017,SPA,15.789473684210526,15.789473684210526
Serie A,2017,TOR,57.89473684210527,57.89473684210527
Serie A,2017,UDI,42.10526315789473,31.57894736842105
Serie A,2017,VER,5.263157894736842,5.263157894736842
Serie A,2018,ATA,89.47368421052632,89.47368421052632
Serie A,2018,BOLG,52.63157894736842,52.63157894736842
Serie A,2018,CAG,26.31578947368421,26.31578947368421
Serie A,2018,CHI,0.0,0.0
Serie A,2018,EMP,10.526315789473683,10.526315789473683
Serie A,2018,FIO,31.57894736842105,31.57894736842105
Serie A,2018,FRO,5.263157894736842,5.263157894736842
Serie A,2018,GEN,15.789473684210526,15.789473684210526
Serie A,2018,INT,84.21052631578947,84.21052631578947
Serie A,2018,JUV,100.0,100.0
Serie A,2018,LAZ,63.1578947368421,63.1578947368421
Serie A,2018,MIL,78.94736842105262,78.94736842105262
Serie A,2018,NAP,94.73684210526316,94.73684210526316
Serie A,2018,PAR,21.052631578947366,21.052631578947366
Serie A,2018,ROM,73.6842105263158,73.6842105263158
Serie A,2018,SAM,57.89473684210527,57.89473684210527
Serie A,2018,SAS,47.368421052631575,47.368421052631575
Serie A,2018,SPA,36.8421052631579,36.8421052631579
Serie A,2018,TOR,68.42105263157895,68.42105263157895
Serie A,2018,UDI,42.10526315789473,42.10526315789473
Serie A,2019,ATA,89.47368421052632,89.47368421052632
Serie A,2019,BOLG,42.10526315789473,42.10526315789473
Serie A,2019,BRES,5.263157894736842,5.263157894736842
Serie A,2019,CAG,36.8421052631579,36.8421052631579
Serie A,2019,FIO,57.89473684210527,57.89473684210527
Serie A,2019,GEN,15.789473684210526,15.789473684210526
Serie A,2019,INT,94.73684210526316,94.73684210526316
Serie A,2019,JUV,100.0,100.0
Serie A,2019,LAZ,84.21052631578947,84.21052631578947
Serie A,2019,LEC,10.526315789473683,10.526315789473683
Serie A,2019,MIL,73.6842105263158,73.6842105263158
Serie A,2019,NAP,68.42105263157895,68.42105263157895
Serie A,2019,PAR,52.63157894736842,52.63157894736842
Serie A,2019,ROM,78.94736842105262,78.94736842105262
Serie A,2019,SAM,26.31578947368421,26.31578947368421
Serie A,2019,SAS,63.1578947368421,63.1578947368421
Serie A,2019,SPA,0.0,0.0
Serie A,2019,TOR,21.052631578947366,21.052631578947366
Serie A,2019,UDI,31.57894736842105,31.57894736842105
Serie A,2019,VER,52.63157894736842,42.10526315789473
Serie A,2020,ATA,89.47368421052632,89.47368421052632
Serie A,2020,BEN,10.526315789473683,10.526315789473683
Serie A,2020,BOLG,42.10526315789473,42.10526315789473
Serie A,2020,CAG,21.052631578947366,21.052631578947366
Serie A,2020,CRO,5.263157894736842,5.263157894736842
Serie A,2020,FIO,36.8421052631579,36.8421052631579
Serie A,2020,GEN,47.368421052631575,47.368421052631575
Serie A,2020,INT,100.0,100.0
Serie A,2020,JUV,84.21052631578947,84.21052631578947
Serie A,2020,LAZ,73.6842105263158,73.6842105263158
Serie A,2020,MIL,94.73684210526316,94.73684210526316
Serie A,2020,NAP,84.21052631578947,73.6842105263158
Serie A,2020,PAR,0.0,0.0
Serie A,2020,ROM,68.42105263157895,68.42105263157895
Serie A,2020,SAM,57.89473684210527,57.89473684210527
Serie A,2020,SAS,63.1578947368421,63.1578947368421
Serie A,2020,SPE,26.31578947368421,26.31578947368421
Serie A,2020,TOR,15.789473684210526,15.789473684210526
Serie A,2020,UDI,31.57894736842105,31.57894736842105
Serie A,2020,VER,52.63157894736842,52.63157894736842
Serie A,2021,ATA,63.1578947368421,63.1578947368421
Serie A,2021,BOLG,36.8421052631579,36.8421052631579
Serie A,2021,CAG,10.526315789473683,10.526315789473683
Serie A,2021,EMP,31.57894736842105,31.57894736842105
Serie A,2021,FIO,68.42105263157895,68.42105263157895
Serie A,2021,GEN,5.263157894736842,5.263157894736842
Serie A,2021,INT,94.73684210526316,94.73684210526316
Serie A,2021,JUV,84.21052631578947,84.21052631578947
Serie A,2021,LAZ,78.94736842105262,78.94736842105262
Serie A,2021,MIL,100.0,100.0
Serie A,2021,NAP,89.47368421052632,89.47368421052632
Serie A,2021,ROM,73.6842105263158,73.6842105263158
Serie A,2021,SAL,15.789473684210526,15.789473684210526
Serie A,2021,SAM,26.31578947368421,26.31578947368421
Serie A,2021,SAS,47.368421052631575,47.368421052631575
Serie A,2021,SPE,21.052631578947366,21.052631578947366
Serie A,2021,TOR,52.63157894736842,52.63157894736842
Serie A,2021,UDI,36.8421052631579,47.368421052631575
Serie A,2021,VEN,0.0,0.0
Serie A,2021,VER,57.89473684210527,57.89473684210527
Serie A,2022,ATA,73.6842105263158,73.6842105263158
Serie A,2022,BOLG,57.89473684210527,57.89473684210527
Serie A,2022,CRE,5.263157894736842,5.263157894736842
Serie A,2022,EMP,31.57894736842105,31.57894736842105
Serie A,2022,FIO,63.1578947368421,63.1578947368421
Serie A,2022,INT,89.47368421052632,89.47368421052632
Serie A,2022,JUV,84.21052631578947,84.21052631578947
Serie A,2022,LAZ,94.73684210526316,94.73684210526316
Serie A,2022,LEC,21.052631578947366,21.052631578947366
Serie A,2022,MIL,78.94736842105262,78.94736842105262
Serie A,2022,MON,47.368421052631575,47.368421052631575
Serie A,2022,NAP,100.0,100.0
Serie A,2022,ROM,68.42105263157895,68.42105263157895
Serie A,2022,SAL,26.31578947368421,26.31578947368421
Serie A,2022,SAM,0.0,0.0
Serie A,2022,SAS,36.8421052631579,36.8421052631579
Serie A,2022,SPE,10.526315789473683,10.526315789473683
Serie A,2022,TOR,52.63157894736842,52.63157894736842
Serie A,2022,UDI,42.10526315789473,42.10526315789473
Serie A,2022,VER,15.789473684210526,15.789473684210526
Serie A,2023,ATA,84.21052631578947,84.21052631578947
Serie A,2023,BOLG,78.94736842105262,78.94736842105262
Serie A,2023,CAG,15.789473684210526,15.789473684210526
Serie A,2023,EMP,21.052631578947366,21.052631578947366
Serie A,2023,FIO,63.1578947368421,63.1578947368421
Serie A,2023,FRO,10.526315789473683,10.526315789473683
Serie A,2023,GEN,47.368421052631575,47.368421052631575
Serie A,2023,INT,100.0,100.0
Serie A,2023,JUV,89.47368421052632,89.47368421052632
Serie A,2023,LAZ,68.42105263157895,68.42105263157895
Serie A,2023,LEC,31.57894736842105,31.57894736842105
Serie A,2023,MIL,94.73684210526316,94.73684210526316
Serie A,2023,MON,42.10526315789473,42.10526315789473
Serie A,2023,NAP,57.89473684210527,57.89473684210527
Serie A,2023,ROM,73.6842105263158,73.6842105263158
Serie A,2023,SAL,0.0,0.0
Serie A,2023,SAS,5.263157894736842,5.263157894736842
Serie A,2023,TOR,52.63157894736842,52.63157894736842
Serie A,2023,UDI,26.31578947368421,26.31578947368421
Serie A,2023,VER,36.8421052631579,36.8421052631579
Serie A,2024,ATA,89.47368421052632,89.47368421052632
Serie A,2024,BOLG,57.89473684210527,57.89473684210527
Serie A,2024,CAG,21.052631578947366,21.052631578947366
Serie A,2024,COM,52.63157894736842,52.63157894736842
Serie A,2024,EMP,10.526315789473683,10.526315789473683
Serie A,2024,FIO,78.94736842105262,68.42105263157895
Serie A,2024,GEN,36.8421052631579,36.8421052631579
Serie A,2024,INT,94.73684210526316,94.73684210526316
Serie A,2024,JUV,89.47368421052632,78.94736842105262
Serie A,2024,LAZ,68.42105263157895,68.42105263157895
Serie A,2024,LEC,15.789473684210526,15.789473684210526
Serie A,2024,MIL,63.1578947368421,63.1578947368421
Serie A,2024,MON,0.0,0.0
Serie A,2024,NAP,100.0,100.0
Serie A,2024,PAR,26.31578947368421,26.31578947368421
Serie A,2024,ROM,78.94736842105262,78.94736842105262
Serie A,2024,TOR,47.368421052631575,47.368421052631575
Serie A,2024,UDI,42.10526315789473,42.10526315789473
Serie A,2024,VEN,5.263157894736842,5.263157894736842
Serie A,2024,VER,31.57894736842105,31.57894736842105
