team,season,first_half_points,second_half_points,league
SAS,2013,15.789473684210526,15.789473684210526,Serie A
TOR,2013,68.42105263157895,68.42105263157895,Serie A
UDI,2013,31.57894736842105,31.57894736842105,Serie A
VER,2013,52.63157894736842,52.63157894736842,Serie A
ATA,2014,15.789473684210526,15.789473684210526,Serie A
CAG,2014,10.526315789473683,10.526315789473683,Serie A
CES,2014,0.0,0.0,Serie A
CHI,2014,31.57894736842105,31.57894736842105,Serie A
EMP,2014,26.31578947368421,26.31578947368421,Serie A
FIO,2014,84.21052631578947,84.21052631578947,Serie A
GEN,2014,73.6842105263158,73.6842105263158,Serie A
INT,2014,63.1578947368421,63.1578947368421,Serie A
JUV,2014,100.0,100.0,Serie A
LAZ,2014,89.47368421052632,89.47368421052632,Serie A
MIL,2014,52.63157894736842,52.63157894736842,Serie A
NAP,2014,78.94736842105262,78.94736842105262,Serie A
PAL,2014,47.368421052631575,47.368421052631575,Serie A
PAR,2014,5.263157894736842,5.263157894736842,Serie A
ROM,2014,94.73684210526315,94.73684210526315,Serie A
SAM,2014,68.42105263157895,68.42105263157895,Serie A
SAS,2014,42.10526315789473,42.10526315789473,Serie A
TOR,2014,57.89473684210527,57.89473684210527,Serie A
UDI,2014,21.052631578947366,21.052631578947366,Serie A
VER,2014,36.8421052631579,36.8421052631579,Serie A
ATA,2015,36.8421052631579,36.8421052631579,Serie A
BOLG,2015,31.57894736842105,31.57894736842105,Serie A
CARP,2015,10.526315789473683,10.526315789473683,Serie A
CHI,2015,57.89473684210527,57.89473684210527,Serie A
EMP,2015,47.368421052631575,47.368421052631575,Serie A
FIO,2015,78.94736842105262,78.94736842105262,Serie A
FRO,2015,5.263157894736842,5.263157894736842,Serie A
GEN,2015,52.63157894736842,52.63157894736842,Serie A
INT,2015,84.21052631578947,84.21052631578947,Serie A
JUV,2015,100.0,100.0,Serie A
LAZ,2015,63.1578947368421,63.1578947368421,Serie A
MIL,2015,68.42105263157895,68.42105263157895,Serie A
NAP,2015,94.73684210526315,94.73684210526315,Serie A
PAL,2015,15.789473684210526,15.789473684210526,Serie A
ROM,2015,89.47368421052632,89.47368421052632,Serie A
SAM,2015,26.31578947368421,26.31578947368421,Serie A
SAS,2015,68.42105263157895,78.94736842105262,Serie A
TOR,2015,47.368421052631575,36.8421052631579,Serie A
UDI,2015,21.052631578947366,21.052631578947366,Serie A
VER,2015,0.0,0.0,Serie A
ATA,2016,84.21052631578947,84.21052631578947,Serie A
BOLG,2016,31.57894736842105,21.052631578947366,Serie A
CAG,2016,47.368421052631575,47.368421052631575,Serie A
CHI,2016,31.57894736842105,31.57894736842105,Serie A
CRO,2016,15.789473684210526,15.789473684210526,Serie A
EMP,2016,10.526315789473683,10.526315789473683,Serie A
FIO,2016,57.89473684210527,68.42105263157895,Serie A
GEN,2016,21.052631578947366,21.052631578947366,Serie A
INT,2016,68.42105263157895,68.42105263157895,Serie A
JUV,2016,100.0,100.0,Serie A
LAZ,2016,78.94736842105262,78.94736842105262,Serie A
MIL,2016,73.6842105263158,73.6842105263158,Serie A
NAP,2016,89.47368421052632,89.47368421052632,Serie A
PAL,2016,5.263157894736842,5.263157894736842,Serie A
PES,2016,0.0,0.0,Serie A
ROM,2016,94.73684210526315,94.73684210526315,Serie A
SAM,2016,52.63157894736842,52.63157894736842,Serie A
SAS,2016,42.10526315789473,42.10526315789473,Serie A
TOR,2016,57.89473684210527,57.89473684210527,Serie A
UDI,2016,36.8421052631579,36.8421052631579,Serie A
ATA,2017,68.42105263157895,68.42105263157895,Serie A
BEN,2017,0.0,0.0,Serie A
BOLG,2017,26.31578947368421,26.31578947368421,Serie A
CAG,2017,21.052631578947366,21.052631578947366,Serie A
CHI,2017,31.57894736842105,31.57894736842105,Serie A
CRO,2017,10.526315789473683,10.526315789473683,Serie A
FIO,2017,63.1578947368421,63.1578947368421,Serie A
GEN,2017,42.10526315789473,42.10526315789473,Serie A
INT,2017,78.94736842105262,78.94736842105262,Serie A
JUV,2017,100.0,100.0,Serie A
LAZ,2017,84.21052631578947,84.21052631578947,Serie A
MIL,2017,73.6842105263158,73.6842105263158,Serie A
NAP,2017,94.73684210526315,94.73684210526315,Serie A
ROM,2017,89.47368421052632,89.47368421052632,Serie A
SAM,2017,57.89473684210527,47.368421052631575,Serie A
SAS,2017,47.368421052631575,47.368421052631575,Serie A
SPA,2017,15.789473684210526,15.789473684210526,Serie A
TOR,2017,57.89473684210527,57.89473684210527,Serie A
UDI,2017,42.10526315789473,31.57894736842105,Serie A
VER,2017,5.263157894736842,5.263157894736842,Serie A
ATA,2018,89.47368421052632,89.47368421052632,Serie A
BOLG,2018,52.63157894736842,52.63157894736842,Serie A
CAG,2018,26.31578947368421,26.31578947368421,Serie A
CHI,2018,0.0,0.0,Serie A
EMP,2018,10.526315789473683,10.526315789473683,Serie A
FIO,2018,31.57894736842105,31.57894736842105,Serie A
FRO,2018,5.263157894736842,5.263157894736842,Serie A
GEN,2018,15.789473684210526,15.789473684210526,Serie A
INT,2018,84.21052631578947,84.21052631578947,Serie A
JUV,2018,100.0,100.0,Serie A
LAZ,2018,63.1578947368421,63.1578947368421,Serie A
MIL,2018,78.94736842105262,78.94736842105262,Serie A
NAP,2018,94.73684210526315,94.73684210526315,Serie A
PAR,2018,21.052631578947366,21.052631578947366,Serie A
ROM,2018,73.6842105263158,73.6842105263158,Serie A
SAM,2018,57.89473684210527,57.89473684210527,Serie A
SAS,2018,47.368421052631575,47.368421052631575,Serie A
SPA,2018,36.8421052631579,36.8421052631579,Serie A
TOR,2018,68.42105263157895,68.42105263157895,Serie A
UDI,2018,42.10526315789473,42.10526315789473,Serie A
ATA,2019,89.47368421052632,89.47368421052632,Serie A
BOLG,2019,42.10526315789473,42.10526315789473,Serie A
BRES,2019,5.263157894736842,5.263157894736842,Serie A
CAG,2019,36.8421052631579,36.8421052631579,Serie A
FIO,2019,57.89473684210527,57.89473684210527,Serie A
GEN,2019,15.789473684210526,15.789473684210526,Serie A
INT,2019,94.73684210526315,94.73684210526315,Serie A
JUV,2019,100.0,100.0,Serie A
LAZ,2019,84.21052631578947,84.21052631578947,Serie A
LEC,2019,10.526315789473683,10.526315789473683,Serie A
MIL,2019,73.6842105263158,73.6842105263158,Serie A
NAP,2019,68.42105263157895,68.42105263157895,Serie A
PAR,2019,52.63157894736842,52.63157894736842,Serie A
ROM,2019,78.94736842105262,78.94736842105262,Serie A
SAM,2019,26.31578947368421,26.31578947368421,Serie A
SAS,2019,63.1578947368421,63.1578947368421,Serie A
SPA,2019,0.0,0.0,Serie A
TOR,2019,21.052631578947366,21.052631578947366,Serie A
UDI,2019,31.57894736842105,31.57894736842105,Serie A
VER,2019,52.63157894736842,42.10526315789473,Serie A
ATA,2020,89.47368421052632,89.47368421052632,Serie A
BEN,2020,10.526315789473683,10.526315789473683,Serie A
BOLG,2020,42.10526315789473,42.10526315789473,Serie A
CAG,2020,21.052631578947366,21.052631578947366,Serie A
CRO,2020,5.263157894736842,5.263157894736842,Serie A
FIO,2020,36.8421052631579,36.8421052631579,Serie A
GEN,2020,47.368421052631575,47.368421052631575,Serie A
INT,2020,100.0,100.0,Serie A
JUV,2020,84.21052631578947,84.21052631578947,Serie A
LAZ,2020,73.6842105263158,73.6842105263158,Serie A
MIL,2020,94.73684210526315,94.73684210526315,Serie A
NAP,2020,84.21052631578947,73.6842105263158,Serie A
PAR,2020,0.0,0.0,Serie A
ROM,2020,68.42105263157895,68.42105263157895,Serie A
SAM,2020,57.89473684210527,57.89473684210527,Serie A
SAS,2020,63.1578947368421,63.1578947368421,Serie A
SPE,2020,26.31578947368421,26.31578947368421,Serie A
TOR,2020,15.789473684210526,15.789473684210526,Serie A
UDI,2020,31.57894736842105,31.57894736842105,Serie A
VER,2020,52.63157894736842,52.63157894736842,Serie A
ATA,2021,63.1578947368421,63.1578947368421,Serie A
BOLG,2021,36.8421052631579,36.8421052631579,Serie A
CAG,2021,10.526315789473683,10.526315789473683,Serie A
EMP,2021,31.57894736842105,31.57894736842105,Serie A
FIO,2021,68.42105263157895,68.42105263157895,Serie A
GEN,2021,5.263157894736842,5.263157894736842,Serie A
INT,2021,94.73684210526315,94.73684210526315,Serie A
JUV,2021,84.21052631578947,84.21052631578947,Serie A
LAZ,2021,78.94736842105262,78.94736842105262,Serie A
MIL,2021,100.0,100.0,Serie A
NAP,2021,89.47368421052632,89.47368421052632,Serie A
ROM,2021,73.6842105263158,73.6842105263158,Serie A
SAL,2021,15.789473684210526,15.789473684210526,Serie A
SAM,2021,26.31578947368421,26.31578947368421,Serie A
SAS,2021,47.368421052631575,47.368421052631575,Serie A
SPE,2021,21.052631578947366,21.052631578947366,Serie A
TOR,2021,52.63157894736842,52.63157894736842,Serie A
UDI,2021,36.8421052631579,47.368421052631575,Serie A
VEN,2021,0.0,0.0,Serie A
VER,2021,57.89473684210527,57.89473684210527,Serie A
ATA,2022,73.6842105263158,73.6842105263158,Serie A
BOLG,2022,57.89473684210527,57.89473684210527,Serie A
CRE,2022,5.263157894736842,5.263157894736842,Serie A
EMP,2022,31.57894736842105,31.57894736842105,Serie A
FIO,2022,63.1578947368421,63.1578947368421,Serie A
INT,2022,89.47368421052632,89.47368421052632,Serie A
JUV,2022,84.21052631578947,84.21052631578947,Serie A
LAZ,2022,94.73684210526315,94.73684210526315,Serie A
LEC,2022,21.052631578947366,21.052631578947366,Serie A
MIL,2022,78.94736842105262,78.94736842105262,Serie A
MON,2022,47.368421052631575,47.368421052631575,Serie A
NAP,2022,100.0,100.0,Serie A
ROM,2022,68.42105263157895,68.42105263157895,Serie A
SAL,2022,26.31578947368421,26.31578947368421,Serie A
SAM,2022,0.0,0.0,Serie A
SAS,2022,36.8421052631579,36.8421052631579,Serie A
SPE,2022,10.526315789473683,10.526315789473683,Serie A
TOR,2022,52.63157894736842,52.63157894736842,Serie A
UDI,2022,42.10526315789473,42.10526315789473,Serie A
VER,2022,15.789473684210526,15.789473684210526,Serie A
ATA,2023,84.21052631578947,84.21052631578947,Serie A
BOLG,2023,78.94736842105262,78.94736842105262,Serie A
CAG,2023,15.789473684210526,15.789473684210526,Serie A
EMP,2023,21.052631578947366,21.052631578947366,Serie A
FIO,2023,63.1578947368421,63.1578947368421,Serie A
FRO,2023,10.526315789473683,10.526315789473683,Serie A
GEN,2023,47.368421052631575,47.368421052631575,Serie A
INT,2023,100.0,100.0,Serie A
JUV,2023,89.47368421052632,89.47368421052632,Serie A
LAZ,2023,68.42105263157895,68.42105263157895,Serie A
LEC,2023,31.57894736842105,31.57894736842105,Serie A
MIL,2023,94.73684210526315,94.73684210526315,Serie A
MON,2023,42.10526315789473,42.10526315789473,Serie A
NAP,2023,57.89473684210527,57.89473684210527,Serie A
ROM,2023,73.6842105263158,73.6842105263158,Serie A
SAL,2023,0.0,0.0,Serie A
SAS,2023,5.263157894736842,5.263157894736842,Serie A
TOR,2023,52.63157894736842,52.63157894736842,Serie A
UDI,2023,26.31578947368421,26.31578947368421,Serie A
VER,2023,36.8421052631579,36.8421052631579,Serie A
ATA,2024,89.47368421052632,89.47368421052632,Serie A
BOLG,2024,57.89473684210527,57.89473684210527,Serie A
CAG,2024,21.052631578947366,21.052631578947366,Serie A
COM,2024,52.63157894736842,52.63157894736842,Serie A
EMP,2024,10.526315789473683,10.526315789473683,Serie A
FIO,2024,78.94736842105262,68.42105263157895,Serie A
GEN,2024,36.8421052631579,36.8421052631579,Serie A
INT,2024,94.73684210526315,94.73684210526315,Serie A
JUV,2024,89.47368421052632,78.94736842105262,Serie A
LAZ,2024,68.42105263157895,68.42105263157895,Serie A
LEC,2024,15.789473684210526,15.789473684210526,Serie A
MIL,2024,63.1578947368421,63.1578947368421,Serie A
MON,2024,0.0,0.0,Serie A
NAP,2024,100.0,100.0,Serie A
PAR,2024,26.31578947368421,26.31578947368421,Serie A
ROM,2024,78.94736842105262,78.94736842105262,Serie A
TOR,2024,47.368421052631575,47.368421052631575,Serie A
UDI,2024,42.10526315789473,42.10526315789473,Serie A
VEN,2024,5.263157894736842,5.263157894736842,Serie A
VER,2024,31.57894736842105,31.57894736842105,Serie A
