season,date,team1,team2,result,score1,score2,home_away,home_rank,away_rank,is_upset
2014,2014-11-02,SEA,LV,3,30,24,1,2,30,0
2014,2014-11-02,SF,LAR,0,10,13,1,18,24,1
2014,2014-11-03,NYG,IND,0,24,40,1,23,6,0
2014,2014-11-06,CIN,CLE,0,3,24,1,10,22,1
2014,2014-11-09,ARI,LAR,3,31,14,1,9,24,0
2014,2014-11-09,BAL,TEN,3,21,7,1,11,32,0
2014,2014-11-09,BUF,KC,0,13,17,1,15,13,0
2014,2014-11-09,DET,MIA,3,20,16,1,8,17,0
2014,2014-11-09,GB,CHI,3,55,14,1,3,26,0
2014,2014-11-09,JAX,DAL,0,17,31,1,29,5,0
2014,2014-11-09,LV,DEN,0,17,41,1,30,4,0
2014,2014-11-09,NO,SF,0,24,27,1,21,18,0
2014,2014-11-09,NYJ,PIT,3,20,13,1,27,7,1
2014,2014-11-09,SEA,NYG,3,38,17,1,2,23,0
2014,2014-11-09,TB,ATL,0,17,27,1,31,25,0
2014,2014-11-10,PHI,CAR,3,45,21,1,12,19,0
2014,2014-11-13,MIA,BUF,3,22,9,1,17,15,1
2014,2014-11-16,ARI,DET,3,14,6,1,9,8,1
2014,2014-11-16,CAR,ATL,0,17,19,1,19,25,1
2014,2014-11-16,CHI,MIN,3,21,13,1,26,20,1
2014,2014-11-16,CLE,HOU,0,7,23,1,22,14,0
2014,2014-11-16,GB,PHI,3,53,20,1,3,12,0
2014,2014-11-16,IND,NE,0,20,42,1,6,1,0
2014,2014-11-16,KC,SEA,3,24,20,1,13,2,1
2014,2014-11-16,LAC,LV,3,13,6,1,16,30,0
2014,2014-11-16,LAR,DEN,3,22,7,1,24,4,1
2014,2014-11-16,NO,CIN,0,10,27,1,21,10,0
2014,2014-11-16,NYG,SF,0,10,16,1,23,18,0
2014,2014-11-16,WAS,TB,0,7,27,1,28,31,1
2014,2014-11-17,TEN,PIT,0,24,27,1,32,7,0
2014,2014-11-20,LV,KC,3,24,20,1,30,13,1
2014,2014-11-23,ATL,CLE,0,24,26,1,25,22,0
2014,2014-11-23,CHI,TB,3,21,13,1,26,31,0
2014,2014-11-23,DEN,MIA,3,39,36,1,4,17,0
2014,2014-11-23,HOU,CIN,0,13,22,1,14,10,0
2014,2014-11-23,IND,JAX,3,23,3,1,6,29,0
2014,2014-11-23,LAC,LAR,3,27,24,1,16,24,0
2014,2014-11-23,MIN,GB,0,21,24,1,20,3,0
2014,2014-11-23,NE,DET,3,34,9,1,1,8,0
2014,2014-11-23,NYG,DAL,0,28,31,1,23,5,0
2014,2014-11-23,PHI,TEN,3,43,24,1,12,32,0
2014,2014-11-23,SEA,ARI,3,19,3,1,2,9,0
2014,2014-11-23,SF,WAS,3,17,13,1,18,28,0
2014,2014-11-24,BUF,NYJ,3,38,3,1,15,27,0
2014,2014-11-24,NO,BAL,0,27,34,1,21,11,0
2014,2014-11-27,DAL,PHI,0,10,33,1,5,12,1
2014,2014-11-27,DET,CHI,3,34,17,1,8,26,0
2014,2014-11-27,SF,SEA,0,3,19,1,18,2,0
2014,2014-11-30,ATL,ARI,3,29,18,1,25,9,1
2014,2014-11-30,BAL,LAC,0,33,34,1,11,16,1
2014,2014-11-30,BUF,CLE,3,26,10,1,15,22,0
2014,2014-11-30,GB,NE,3,26,21,1,3,1,1
2014,2014-11-30,HOU,TEN,3,45,21,1,14,32,0
2014,2014-11-30,IND,WAS,3,49,27,1,6,28,0
2014,2014-11-30,JAX,NYG,3,25,24,1,29,23,1
2014,2014-11-30,KC,DEN,0,16,29,1,13,4,0
2014,2014-11-30,LAR,LV,3,52,0,1,24,30,0
2014,2014-11-30,MIN,CAR,3,31,13,1,20,19,1
2014,2014-11-30,PIT,NO,0,32,35,1,7,21,1
2014,2014-11-30,TB,CIN,0,13,14,1,31,10,0
2014,2014-12-01,NYJ,MIA,0,13,16,1,27,17,0
2014,2014-12-04,CHI,DAL,0,28,41,1,26,5,0
2014,2014-12-07,ARI,KC,3,17,14,1,9,13,0
2014,2014-12-07,CIN,PIT,0,21,42,1,10,7,0
2014,2014-12-07,CLE,IND,0,24,25,1,22,6,0
2014,2014-12-07,DEN,BUF,3,24,17,1,4,15,0
2014,2014-12-07,DET,TB,3,34,17,1,8,31,0
2014,2014-12-07,JAX,HOU,0,13,27,1,29,14,0
2014,2014-12-07,LAC,NE,0,14,23,1,16,1,0
2014,2014-12-07,LV,SF,3,24,13,1,30,18,1
2014,2014-12-07,MIA,BAL,0,13,28,1,17,11,0
2014,2014-12-07,MIN,NYJ,3,30,24,1,20,27,0
2014,2014-12-07,NO,CAR,0,10,41,1,21,19,0
2014,2014-12-07,PHI,SEA,0,14,24,1,12,2,0
2014,2014-12-07,TEN,NYG,0,7,36,1,32,23,0
2014,2014-12-07,WAS,LAR,0,0,24,1,28,24,0
2014,2014-12-08,GB,ATL,3,43,37,1,3,25,0
2014,2014-12-11,LAR,ARI,0,6,12,1,24,9,0
2014,2014-12-14,ATL,PIT,0,20,27,1,25,7,0
2014,2014-12-14,BAL,JAX,3,20,12,1,11,29,0
2014,2014-12-14,BUF,GB,3,21,13,1,15,3,1
2014,2014-12-14,CAR,TB,3,19,17,1,19,31,0
2014,2014-12-14,CLE,CIN,0,0,30,1,22,10,0
2014,2014-12-14,DET,MIN,3,16,14,1,8,20,0
2014,2014-12-14,IND,HOU,3,17,10,1,6,14,0
2014,2014-12-14,KC,LV,3,31,13,1,13,30,0
2014,2014-12-14,LAC,DEN,0,10,22,1,16,4,0
2014,2014-12-14,NE,MIA,3,41,13,1,1,17,0
2014,2014-12-14,NYG,WAS,3,24,13,1,23,28,0
2014,2014-12-14,PHI,DAL,0,27,38,1,12,5,0
2014,2014-12-14,SEA,SF,3,17,7,1,2,18,0
2014,2014-12-14,TEN,NYJ,0,11,16,1,32,27,0
2014,2014-12-15,CHI,NO,0,15,31,1,26,21,0
2014,2014-12-18,JAX,TEN,3,21,13,1,29,32,0
2014,2014-12-20,SF,LAC,0,35,38,1,18,16,0
2014,2014-12-20,WAS,PHI,3,27,24,1,28,12,1
2014,2014-12-21,ARI,SEA,0,6,35,1,9,2,0
2014,2014-12-21,CAR,CLE,3,17,13,1,19,22,0
2014,2014-12-21,CHI,DET,0,14,20,1,26,8,0
2014,2014-12-21,DAL,IND,3,42,7,1,5,6,0
2014,2014-12-21,HOU,BAL,3,25,13,1,14,11,1
2014,2014-12-21,LAR,NYG,0,27,37,1,24,23,0
2014,2014-12-21,LV,BUF,3,26,24,1,30,15,1
2014,2014-12-21,MIA,MIN,3,37,35,1,17,20,0
2014,2014-12-21,NO,ATL,0,14,30,1,21,25,1
2014,2014-12-21,NYJ,NE,0,16,17,1,27,1,0
2014,2014-12-21,PIT,KC,3,20,12,1,7,13,0
2014,2014-12-21,TB,GB,0,3,20,1,31,3,0
2014,2014-12-22,CIN,DEN,3,37,28,1,10,4,1
2014,2014-12-28,ATL,CAR,0,3,34,1,25,19,0
2014,2014-12-28,BAL,CLE,3,20,10,1,11,22,0
2014,2014-12-28,DEN,LV,3,47,14,1,4,30,0
2014,2014-12-28,GB,DET,3,30,20,1,3,8,0
2014,2014-12-28,HOU,JAX,3,23,17,1,14,29,0
2014,2014-12-28,KC,LAC,3,19,7,1,13,16,0
2014,2014-12-28,MIA,NYJ,0,24,37,1,17,27,1
2014,2014-12-28,MIN,CHI,3,13,9,1,20,26,0
2014,2014-12-28,NE,BUF,0,9,17,1,1,15,1
2014,2014-12-28,NYG,PHI,0,26,34,1,23,12,0
2014,2014-12-28,PIT,CIN,3,27,17,1,7,10,0
2014,2014-12-28,SEA,LAR,3,20,6,1,2,24,0
2014,2014-12-28,SF,ARI,3,20,17,1,18,9,1
2014,2014-12-28,TB,NO,0,20,23,1,31,21,0
2014,2014-12-28,TEN,IND,0,10,27,1,32,6,0
2014,2014-12-28,WAS,DAL,0,17,44,1,28,5,0
2015,2015-09-10,NE,PIT,3,28,21,1,3,9,0
2015,2015-09-13,ARI,NO,3,31,19,1,2,21,0
2015,2015-09-13,BUF,IND,3,27,14,1,14,16,0
2015,2015-09-13,CHI,GB,0,23,31,1,23,11,0
2015,2015-09-13,DAL,NYG,3,27,26,1,30,22,1
2015,2015-09-13,DEN,BAL,3,19,13,1,5,27,0
2015,2015-09-13,HOU,KC,0,20,27,1,12,6,0
2015,2015-09-13,JAX,CAR,0,9,20,1,26,1,0
2015,2015-09-13,LAC,DET,3,33,28,1,29,18,1
2015,2015-09-13,LAR,SEA,3,34,31,1,19,8,1
2015,2015-09-13,LV,CIN,0,13,33,1,17,4,0
2015,2015-09-13,NYJ,CLE,3,31,10,1,10,32,0
2015,2015-09-13,TB,TEN,0,14,42,1,24,31,1
2015,2015-09-13,WAS,MIA,0,10,17,1,13,25,1
2015,2015-09-14,ATL,PHI,3,26,24,1,15,20,0
2015,2015-09-14,SF,MIN,3,20,3,1,28,7,1
2015,2015-09-17,KC,DEN,0,24,31,1,6,5,0
2015,2015-09-20,BUF,NE,0,32,40,1,14,3,0
2015,2015-09-20,CAR,HOU,3,24,17,1,1,12,0
2015,2015-09-20,CHI,ARI,0,23,48,1,23,2,0
2015,2015-09-20,CIN,LAC,3,24,19,1,4,29,0
2015,2015-09-20,CLE,TEN,3,28,14,1,32,31,1
2015,2015-09-20,GB,SEA,3,27,17,1,11,8,1
2015,2015-09-20,JAX,MIA,3,23,20,1,26,25,1
2015,2015-09-20,LV,BAL,3,37,33,1,17,27,0
2015,2015-09-20,MIN,DET,3,26,16,1,7,18,0
2015,2015-09-20,NO,TB,0,19,26,1,21,24,1
2015,2015-09-20,NYG,ATL,0,20,24,1,22,15,0
2015,2015-09-20,PHI,DAL,0,10,20,1,20,30,1
2015,2015-09-20,PIT,SF,3,43,18,1,9,28,0
2015,2015-09-20,WAS,LAR,3,24,10,1,13,19,0
2015,2015-09-21,IND,NYJ,0,7,20,1,16,10,0
2015,2015-09-24,NYG,WAS,3,32,21,1,22,13,1
2015,2015-09-27,ARI,SF,3,47,7,1,2,28,0
2015,2015-09-27,BAL,CIN,0,24,28,1,27,4,0
2015,2015-09-27,CAR,NO,3,27,22,1,1,21,0
2015,2015-09-27,CLE,LV,0,20,27,1,32,17,0
2015,2015-09-27,DAL,ATL,0,28,39,1,30,15,0
2015,2015-09-27,DET,DEN,0,12,24,1,18,5,0
2015,2015-09-27,HOU,TB,3,19,9,1,12,24,0
2015,2015-09-27,LAR,PIT,0,6,12,1,19,9,0
2015,2015-09-27,MIA,BUF,0,14,41,1,25,14,0
2015,2015-09-27,MIN,LAC,3,31,14,1,7,29,0
2015,2015-09-27,NE,JAX,3,51,17,1,3,26,0
2015,2015-09-27,NYJ,PHI,0,17,24,1,10,20,1
2015,2015-09-27,SEA,CHI,3,26,0,1,8,23,0
2015,2015-09-27,TEN,IND,0,33,35,1,31,16,0
2015,2015-09-28,GB,KC,3,38,28,1,11,6,1
2015,2015-10-01,PIT,BAL,0,20,23,1,9,27,1
2015,2015-10-04,ARI,LAR,0,22,24,1,2,19,1
2015,2015-10-04,ATL,HOU,3,48,21,1,15,12,1
2015,2015-10-04,BUF,NYG,0,10,24,1,14,22,1
2015,2015-10-04,CHI,LV,3,22,20,1,23,17,1
2015,2015-10-04,CIN,KC,3,36,21,1,4,6,0
2015,2015-10-04,DEN,MIN,3,23,20,1,5,7,0
2015,2015-10-04,IND,JAX,3,16,13,1,16,26,0
2015,2015-10-04,LAC,CLE,3,30,27,1,29,32,0
2015,2015-10-04,MIA,NYJ,0,14,27,1,25,10,0
2015,2015-10-04,NO,DAL,3,26,20,1,21,30,0
2015,2015-10-04,SF,GB,0,3,17,1,28,11,0
2015,2015-10-04,TB,CAR,0,23,37,1,24,1,0
2015,2015-10-04,WAS,PHI,3,23,20,1,13,20,0
2015,2015-10-05,SEA,DET,3,13,10,1,8,18,0
2015,2015-10-08,HOU,IND,0,20,27,1,12,16,1
2015,2015-10-11,ATL,WAS,3,25,19,1,15,13,1
2015,2015-10-11,BAL,CLE,0,30,33,1,27,32,1
2015,2015-10-11,CIN,SEA,3,27,24,1,4,8,0
2015,2015-10-11,DAL,NE,0,6,30,1,30,3,0
2015,2015-10-11,DET,ARI,0,17,42,1,18,2,0
2015,2015-10-11,GB,LAR,3,24,10,1,11,19,0
2015,2015-10-11,KC,CHI,0,17,18,1,6,23,1
2015,2015-10-11,LV,DEN,0,10,16,1,17,5,0
2015,2015-10-11,NYG,SF,3,30,27,1,22,28,0
2015,2015-10-11,PHI,NO,3,39,17,1,20,21,0
2015,2015-10-11,TB,JAX,3,38,31,1,24,26,0
2015,2015-10-11,TEN,BUF,0,13,14,1,31,14,0
2015,2015-10-12,LAC,PIT,0,20,24,1,29,9,0
2015,2015-10-15,NO,ATL,3,31,21,1,21,15,1
2015,2015-10-18,BUF,CIN,0,21,34,1,14,4,0
2015,2015-10-18,CLE,DEN,0,23,26,1,32,5,0
2015,2015-10-18,DET,CHI,3,37,34,1,18,23,0
2015,2015-10-18,GB,LAC,3,27,20,1,11,29,0
2015,2015-10-18,IND,NE,0,27,34,1,16,3,0
2015,2015-10-18,JAX,HOU,0,20,31,1,26,12,0
2015,2015-10-18,MIN,KC,3,16,10,1,7,6,1
2015,2015-10-18,NYJ,WAS,3,34,20,1,10,13,0
2015,2015-10-18,PIT,ARI,3,25,13,1,9,2,1
2015,2015-10-18,SEA,CAR,0,23,27,1,8,1,0
2015,2015-10-18,SF,BAL,3,25,20,1,28,27,1
2015,2015-10-18,TEN,MIA,0,10,38,1,31,25,0
2015,2015-10-19,PHI,NYG,3,27,7,1,20,22,0
2015,2015-10-22,SF,SEA,0,3,20,1,28,8,0
2015,2015-10-25,CAR,PHI,3,27,16,1,1,20,0
2015,2015-10-25,DET,MIN,0,19,28,1,18,7,0
2015,2015-10-25,IND,NO,0,21,27,1,16,21,1
2015,2015-10-25,JAX,BUF,3,34,31,1,26,14,1
2015,2015-10-25,KC,PIT,3,23,13,1,6,9,0
2015,2015-10-25,LAC,LV,0,29,37,1,29,17,0
2015,2015-10-25,LAR,CLE,3,24,6,1,19,32,0
2015,2015-10-25,MIA,HOU,3,44,26,1,25,12,1
2015,2015-10-25,NE,NYJ,3,30,23,1,3,10,0
2015,2015-10-25,NYG,DAL,3,27,20,1,22,30,0
2015,2015-10-25,TEN,ATL,0,7,10,1,31,15,0
2015,2015-10-25,WAS,TB,3,31,30,1,13,24,0
2015,2015-10-26,ARI,BAL,3,26,18,1,2,27,0
2015,2015-10-29,NE,MIA,3,36,7,1,3,25,0
2015,2015-11-01,ATL,TB,0,20,23,1,15,24,1
2015,2015-11-01,BAL,LAC,3,29,26,1,27,29,0
2015,2015-11-01,CHI,MIN,0,20,23,1,23,7,0
2015,2015-11-01,CLE,ARI,0,20,34,1,32,2,0
2015,2015-11-01,DAL,SEA,0,12,13,1,30,8,0
2015,2015-11-01,DEN,GB,3,29,10,1,5,11,0
2015,2015-11-01,HOU,TEN,3,20,6,1,12,31,0
2015,2015-11-01,KC,DET,3,45,10,1,6,18,0
2015,2015-11-01,LAR,SF,3,27,6,1,19,28,0
2015,2015-11-01,LV,NYJ,3,34,20,1,17,10,1
2015,2015-11-01,NO,NYG,3,52,49,1,21,22,0
2015,2015-11-01,PIT,CIN,0,10,16,1,9,4,0
2015,2015-11-02,CAR,IND,3,29,26,1,1,16,0
2015,2015-11-05,CIN,CLE,3,31,10,1,4,32,0
2015,2015-11-08,BUF,MIA,3,33,17,1,14,25,0
2015,2015-11-08,CAR,GB,3,37,29,1,1,11,0
2015,2015-11-08,DAL,PHI,0,27,33,1,30,20,0
2015,2015-11-08,IND,DEN,3,27,24,1,16,5,1
2015,2015-11-08,MIN,LAR,3,21,18,1,7,19,0
2015,2015-11-08,NE,WAS,3,27,10,1,3,13,0
2015,2015-11-08,NO,TEN,0,28,34,1,21,31,1
2015,2015-11-08,NYJ,JAX,3,28,23,1,10,26,0
2015,2015-11-08,PIT,LV,3,38,35,1,9,17,0
2015,2015-11-08,SF,ATL,3,17,16,1,28,15,1
2015,2015-11-08,TB,NYG,0,18,32,1,24,22,0
2015,2015-11-09,LAC,CHI,0,19,22,1,29,23,0
2015,2015-11-12,NYJ,BUF,0,17,22,1,10,14,1
2015,2015-11-15,BAL,JAX,0,20,22,1,27,26,0
2015,2015-11-15,DEN,KC,0,13,29,1,5,6,1
2015,2015-11-15,GB,DET,0,16,18,1,11,18,1
2015,2015-11-15,LAR,CHI,0,13,37,1,19,23,1
2015,2015-11-15,LV,MIN,0,14,30,1,17,7,0
2015,2015-11-15,NYG,NE,0,26,27,1,22,3,0
2015,2015-11-15,PHI,MIA,0,19,20,1,20,25,1
2015,2015-11-15,PIT,CLE,3,30,9,1,9,32,0
2015,2015-11-15,SEA,ARI,0,32,39,1,8,2,0
2015,2015-11-15,TB,DAL,3,10,6,1,24,30,0
2015,2015-11-15,TEN,CAR,0,10,27,1,31,1,0
2015,2015-11-15,WAS,NO,3,47,14,1,13,21,0
2015,2015-11-16,CIN,HOU,0,6,10,1,4,12,1
2015,2015-11-19,JAX,TEN,3,19,13,1,26,31,0
2015,2015-11-22,ARI,CIN,3,34,31,1,2,4,0
2015,2015-11-22,ATL,IND,0,21,24,1,15,16,1
2015,2015-11-22,BAL,LAR,3,16,13,1,27,19,1
2015,2015-11-22,CAR,WAS,3,44,16,1,1,13,0
2015,2015-11-22,CHI,DEN,0,15,17,1,23,5,0
2015,2015-11-22,DET,LV,3,18,13,1,18,17,1
2015,2015-11-22,HOU,NYJ,3,24,17,1,12,10,1
2015,2015-11-22,LAC,KC,0,3,33,1,29,6,0
2015,2015-11-22,MIA,DAL,0,14,24,1,25,30,1
2015,2015-11-22,MIN,GB,0,13,30,1,7,11,1
2015,2015-11-22,PHI,TB,0,17,45,1,20,24,1
2015,2015-11-22,SEA,SF,3,29,13,1,8,28,0
2015,2015-11-23,NE,BUF,3,20,13,1,3,14,0
2015,2015-11-26,DAL,CAR,0,14,33,1,30,1,0
2015,2015-11-26,DET,PHI,3,45,14,1,18,20,0
2015,2015-11-26,GB,CHI,0,13,17,1,11,23,1
2015,2015-11-29,ATL,MIN,0,10,20,1,15,7,0
2015,2015-11-29,CIN,LAR,3,31,7,1,4,19,0
2015,2015-11-29,DEN,NE,3,30,24,1,5,3,1
2015,2015-11-29,HOU,NO,3,24,6,1,12,21,0
2015,2015-11-29,IND,TB,3,25,12,1,16,24,0
2015,2015-11-29,JAX,LAC,0,25,31,1,26,29,1
2015,2015-11-29,KC,BUF,3,30,22,1,6,14,0
2015,2015-11-29,NYJ,MIA,3,38,20,1,10,25,0
2015,2015-11-29,SEA,PIT,3,39,30,1,8,9,0
2015,2015-11-29,SF,ARI,0,13,19,1,28,2,0
2015,2015-11-29,TEN,LV,0,21,24,1,31,17,0
2015,2015-11-29,WAS,NYG,3,20,14,1,13,22,0
2015,2015-11-30,CLE,BAL,0,27,33,1,32,27,0
2015,2015-12-03,DET,GB,0,23,27,1,18,11,0
2015,2015-12-06,BUF,HOU,3,30,21,1,14,12,1
2015,2015-12-06,CHI,SF,0,20,26,1,23,28,1
2015,2015-12-06,CLE,CIN,0,3,37,1,32,4,0
2015,2015-12-06,LAC,DEN,0,3,17,1,29,5,0
2015,2015-12-06,LAR,ARI,0,3,27,1,19,2,0
2015,2015-12-06,LV,KC,0,20,34,1,17,6,0
2015,2015-12-06,MIA,BAL,3,15,13,1,25,27,0
2015,2015-12-06,MIN,SEA,0,7,38,1,7,8,1
2015,2015-12-06,NE,PHI,0,28,35,1,3,20,1
2015,2015-12-06,NO,CAR,0,38,41,1,21,1,0
2015,2015-12-06,NYG,NYJ,0,20,23,1,22,10,0
2015,2015-12-06,PIT,IND,3,45,10,1,9,16,0
2015,2015-12-06,TB,ATL,3,23,19,1,24,15,1
2015,2015-12-06,TEN,JAX,3,42,39,1,31,26,1
2015,2015-12-07,WAS,DAL,0,16,19,1,13,30,1
2015,2015-12-10,ARI,MIN,3,23,20,1,2,7,0
2015,2015-12-13,BAL,SEA,0,6,35,1,27,8,0
2015,2015-12-13,CAR,ATL,3,38,0,1,1,15,0
2015,2015-12-13,CHI,WAS,0,21,24,1,23,13,0
2015,2015-12-13,CIN,PIT,0,20,33,1,4,9,1
2015,2015-12-13,CLE,SF,3,24,10,1,32,28,1
2015,2015-12-13,DEN,LV,0,12,15,1,5,17,1
2015,2015-12-13,GB,DAL,3,28,7,1,11,30,0
2015,2015-12-13,HOU,NE,0,6,27,1,12,3,0
2015,2015-12-13,JAX,IND,3,51,16,1,26,16,1
2015,2015-12-13,KC,LAC,3,10,3,1,6,29,0
2015,2015-12-13,LAR,DET,3,21,14,1,19,18,1
2015,2015-12-13,NYJ,TEN,3,30,8,1,10,31,0
2015,2015-12-13,PHI,BUF,3,23,20,1,20,14,1
2015,2015-12-13,TB,NO,0,17,24,1,24,21,0
2015,2015-12-14,MIA,NYG,0,24,31,1,25,22,0
2015,2015-12-17,LAR,TB,3,31,23,1,19,24,0
2015,2015-12-19,DAL,NYJ,0,16,19,1,30,10,0
2015,2015-12-20,BAL,KC,0,14,34,1,27,6,0
2015,2015-12-20,IND,HOU,0,10,16,1,16,12,0
2015,2015-12-20,JAX,ATL,0,17,23,1,26,15,0
2015,2015-12-20,LAC,MIA,3,30,14,1,29,25,1
2015,2015-12-20,LV,GB,0,20,30,1,17,11,0
2015,2015-12-20,MIN,CHI,3,38,17,1,7,23,0
2015,2015-12-20,NE,TEN,3,33,16,1,3,31,0
2015,2015-12-20,NYG,CAR,0,35,38,1,22,1,0
2015,2015-12-20,PHI,ARI,0,17,40,1,20,2,0
2015,2015-12-20,PIT,DEN,3,34,27,1,9,5,1
2015,2015-12-20,SEA,CLE,3,30,13,1,8,32,0
2015,2015-12-20,SF,CIN,0,14,24,1,28,4,0
2015,2015-12-20,WAS,BUF,3,35,25,1,13,14,0
2015,2015-12-21,NO,DET,0,27,35,1,21,18,0
2015,2015-12-24,LV,LAC,3,23,20,1,17,29,0
2015,2015-12-26,PHI,WAS,0,24,38,1,20,13,0
2015,2015-12-27,ARI,GB,3,38,8,1,2,11,0
2015,2015-12-27,ATL,CAR,3,20,13,1,15,1,1
2015,2015-12-27,BAL,PIT,3,20,17,1,27,9,1
2015,2015-12-27,BUF,DAL,3,16,6,1,14,30,0
2015,2015-12-27,DET,SF,3,32,17,1,18,28,0
2015,2015-12-27,KC,CLE,3,17,13,1,6,32,0
2015,2015-12-27,MIA,IND,0,12,18,1,25,16,0
2015,2015-12-27,MIN,NYG,3,49,17,1,7,22,0
2015,2015-12-27,NO,JAX,3,38,27,1,21,26,0
2015,2015-12-27,NYJ,NE,3,26,20,1,10,3,1
2015,2015-12-27,SEA,LAR,0,17,23,1,8,19,1
2015,2015-12-27,TB,CHI,0,21,26,1,24,23,0
2015,2015-12-27,TEN,HOU,0,6,34,1,31,12,0
2015,2015-12-28,DEN,CIN,3,20,17,1,5,4,1
2015,2016-01-03,ARI,SEA,0,6,36,1,2,8,1
2015,2016-01-03,ATL,NO,0,17,20,1,15,21,1
2015,2016-01-03,BUF,NYJ,3,22,17,1,14,10,1
2015,2016-01-03,CAR,TB,3,38,10,1,1,24,0
2015,2016-01-03,CHI,DET,0,20,24,1,23,18,0
2015,2016-01-03,CIN,BAL,3,24,16,1,4,27,0
2015,2016-01-03,CLE,PIT,0,12,28,1,32,9,0
2015,2016-01-03,DAL,WAS,0,23,34,1,30,13,0
2015,2016-01-03,DEN,LAC,3,27,20,1,5,29,0
2015,2016-01-03,GB,MIN,0,13,20,1,11,7,0
2015,2016-01-03,HOU,JAX,3,30,6,1,12,26,0
2015,2016-01-03,IND,TEN,3,30,24,1,16,31,0
2015,2016-01-03,KC,LV,3,23,17,1,6,17,0
2015,2016-01-03,MIA,NE,3,20,10,1,25,3,1
2015,2016-01-03,NYG,PHI,0,30,35,1,22,20,0
2015,2016-01-03,SF,LAR,3,19,16,1,28,19,1
2016,2016-09-08,DEN,CAR,3,21,20,1,11,25,0
2016,2016-09-11,ARI,NE,0,21,23,1,20,1,0
2016,2016-09-11,ATL,TB,0,24,31,1,5,14,1
2016,2016-09-11,BAL,BUF,3,13,7,1,17,22,0
2016,2016-09-11,DAL,NYG,0,19,20,1,2,7,1
2016,2016-09-11,HOU,CHI,3,23,14,1,15,30,0
2016,2016-09-11,IND,DET,0,35,39,1,19,13,0
2016,2016-09-11,JAX,GB,0,23,27,1,29,9,0
2016,2016-09-11,KC,LAC,3,33,27,1,3,26,0
2016,2016-09-11,NO,LV,0,34,35,1,23,4,0
2016,2016-09-11,NYJ,CIN,0,22,23,1,27,24,0
2016,2016-09-11,PHI,CLE,3,29,10,1,21,32,0
2016,2016-09-11,SEA,MIA,3,12,10,1,8,10,0
2016,2016-09-11,TEN,MIN,0,16,25,1,12,18,1
2016,2016-09-12,SF,LAR,3,28,0,1,31,28,1
2016,2016-09-12,WAS,PIT,0,16,38,1,16,6,0
2016,2016-09-15,BUF,NYJ,0,31,37,1,22,27,1
2016,2016-09-18,ARI,TB,3,40,7,1,20,14,1
2016,2016-09-18,CAR,SF,3,46,27,1,25,31,0
2016,2016-09-18,CLE,BAL,0,20,25,1,32,17,0
2016,2016-09-18,DEN,IND,3,34,20,1,11,19,0
2016,2016-09-18,DET,TEN,0,15,16,1,13,12,0
2016,2016-09-18,HOU,KC,3,19,12,1,15,3,1
2016,2016-09-18,LAC,JAX,3,38,14,1,26,29,0
2016,2016-09-18,LAR,SEA,3,9,3,1,28,8,1
2016,2016-09-18,LV,ATL,0,28,35,1,4,5,1
2016,2016-09-18,MIN,GB,3,17,14,1,18,9,1
2016,2016-09-18,NE,MIA,3,31,24,1,1,10,0
2016,2016-09-18,NYG,NO,3,16,13,1,7,23,0
2016,2016-09-18,PIT,CIN,3,24,16,1,6,24,0
2016,2016-09-18,WAS,DAL,0,23,27,1,16,2,0
2016,2016-09-19,CHI,PHI,0,14,29,1,30,21,0
2016,2016-09-22,NE,HOU,3,27,0,1,1,15,0
2016,2016-09-25,BUF,ARI,3,33,18,1,22,20,1
2016,2016-09-25,CAR,MIN,0,10,22,1,25,18,0
2016,2016-09-25,CIN,DEN,0,17,29,1,24,11,0
2016,2016-09-25,DAL,CHI,3,31,17,1,2,30,0
2016,2016-09-25,GB,DET,3,34,27,1,9,13,0
2016,2016-09-25,IND,LAC,3,26,22,1,19,26,0
2016,2016-09-25,JAX,BAL,0,17,19,1,29,17,0
2016,2016-09-25,KC,NYJ,3,24,3,1,3,27,0
2016,2016-09-25,MIA,CLE,3,30,24,1,10,32,0
2016,2016-09-25,NYG,WAS,0,27,29,1,7,16,1
2016,2016-09-25,PHI,PIT,3,34,3,1,21,6,1
2016,2016-09-25,SEA,SF,3,37,18,1,8,31,0
2016,2016-09-25,TB,LAR,0,32,37,1,14,28,1
2016,2016-09-25,TEN,LV,0,10,17,1,12,4,0
2016,2016-09-26,NO,ATL,0,32,45,1,23,5,0
2016,2016-09-29,CIN,MIA,3,22,7,1,24,10,1
2016,2016-10-02,ARI,LAR,0,13,17,1,20,28,1
2016,2016-10-02,ATL,CAR,3,48,33,1,5,25,0
2016,2016-10-02,BAL,LV,0,27,28,1,17,4,0
2016,2016-10-02,CHI,DET,3,17,14,1,30,13,1
2016,2016-10-02,HOU,TEN,3,27,20,1,15,12,1
2016,2016-10-02,JAX,IND,3,30,27,1,29,19,1
2016,2016-10-02,LAC,NO,0,34,35,1,26,23,0
2016,2016-10-02,NE,BUF,0,0,16,1,1,22,1
2016,2016-10-02,NYJ,SEA,0,17,27,1,27,8,0
2016,2016-10-02,PIT,KC,3,43,14,1,6,3,1
2016,2016-10-02,SF,DAL,0,17,24,1,31,2,0
2016,2016-10-02,TB,DEN,0,7,27,1,14,11,0
2016,2016-10-02,WAS,CLE,3,31,20,1,16,32,0
